Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
5078-36,DS,,"(1/2) CNTR HGHT TBL TOP,BTFY LF",HMLG,145.88(Unit Price),0,,,MCEW,127.6,11.9,1,XXD-97
5079BK-24,DS,,COUNTER HEIGHT CHAIR,HMLG,36.00(Unit Price),1,,,VCTI,23.1,2.33,2,XD-142
5079BK-36,DS,,COUNTER HEIGHT TABLE,HMLG,79.00(Promotional Price),0,,,VCTI,123.2,13.5,1,XD-142
5079BK-66,DS,,DINING TABLE,HMLG,49.00(Promotional Price),0,,,VCTI,106.04,10.9,1,XD-141
508,DS,,BOMBE CHEST W/WHITE MARBLE*       X,HMLG,,0,,,1M,135,18.5,1,
509,DS,,ROUND WINE CABINET                X,HMLG,,0,,,1M,110,17,1,
5099RF-72,DS,,"DNNG TBL, HNDSCRAPD TOP, RF",HMLG,185.80(Unit Price),0,,,CPDF,0,13.8,1,XRF
5099RFS,DS,,"SIDE CHAIR, METAL FRAM, RF",HMLG,43.00(Unit Price),0,,,CPDF,0,3.15,2,XRF
5100-04,DS,,"END TABLE, ZINC TOP",HMLG,129.00(Unit Price),0,,,CJJS,44.74,4.68,1,XT-26
5100-05,DS,,"SOFA TABLE, ZINC TOP",HMLG,155.00(Unit Price),0,,,CJJS,61.24,5.61,1,XT-26
51000-T,DS,,TV STAND,HMLG,,0,,,CJJS,0,20.6,1,
5100-30,DS,,"COCKTAIL TABLE, ZINC TOP",HMLG,155.00(Unit Price),0,,,CJJS,74.18,6.3437,1,XT-26
5101-24,DS,,COUNTER HEIGHT CHAIR,HMLG,30.00(Promotional Price),0,,,MCEW,22,3.47,2,XXD-54
5102,DS,,"DINING TBL, 18in EXT LF, GREY",HMLG,249.00(Unit Price),1,,,MCIF,151.8,13.4,1,
5105-04,DS,,"END MARBLE, FAUX MARBLE",HMLG,59.00(Unit Price),0,,,CPYF,33,2.81,1,XXT-64
5107-96,DS,,"TRSTL TBL, MTL GLIDE,HKRY VNR",HMLG,,0,,,VCGV,0,20.2,1,
5108-72,DS,,"DINING TBL, BLUE STONE MARBLE",HMLG,,0,,,VCGV,0,17,1,
5109-40,DS,,SERVER,HMLG,139.00(Promotional Price),0,,,MCGR,127.6,23,1,XD-100
5109S,DS,TBDS,SIDE CHAIR,HMLG,23.00(Promotional Price),2,,,MCGR,18.92,2.55,2,XD-100
5111-66B,DS,,"(2/2) PEDESTAL BSE, O-SHAPED",HMLG,124.12(Unit Price),1,,,MCGR,47.76,3.98,1,XD-102
5114-36,DS,,"(1/2) CNTR HGHT TBL BSE, G3636",HMLG,82.88(Unit Price),0,,,MCPA,44,3.04,1,XXD-154
5114CR-24,DS,,"COUNTER HEIGHT CHAIR, CREAM P/U",HMLG,38.00(Unit Price),0,,,MCPA,31.9,2.43,2,XXD-154
5114DB-24,DS,,"COUNTER HEIGHT CHAIR, D.BRW P/U",HMLG,38.00(Unit Price),0,,,MCPA,31.9,2.43,2,XXD-154
5114LM-24,DS,,"COUNTER HEIGHT CHAIR, LIME P/U",HMLG,38.00(Unit Price),0,,,MCPA,31.9,2.43,2,XXD-154
5114RD-24,DS,,"COUNTER HEIGHT CHAIR, RED P/U",HMLG,38.00(Unit Price),0,,,MCPA,31.9,2.43,2,XXD-154
5117-24,DS,,\CNTR HGHT CHR,HMLG,,0,,,VPFS,0,3,1,
5117-36,DS,,"CNTR HGHT TBL, HAND SCRAPED TOP",HMLG,,0,,,VPFS,0,17.8,1,
5118-42B,DS,,"(2/2) METAL TABLE BASE, BLK",HMLG,5.12(Promotional Price),1,,,CPDF,10.67,0.5031,1,XXD-197
5118S-1,DS,,"\(2/2) CHAIR SEAT, VNR TOP,4PC/CT",HMLG,7.12(Promotional Price),4,,,CPDF,7.31,0.37,4,XXD-197
5119,DS,,"3PC DINETTE SET, DROP LEAF, VNR",HMLG,,0,,,VCHH,0,7,1,
512,DS,,(1/2) RD CKTL TABLE W/CLR GLS     X,HMLG,,0,,,S,55,3.35,1,
5122W-44,DS,,"RD DINING TBL, WHITE FIN",HMLG,79.00(Unit Price),1,,,CSCV,76.12,9.79,1,
5127-76,DS,,"DINING TABLE, UV COATING TOP",HMLG,147.00(Promotional Price),0,,,MCGR,123.2,11.9,1,XD-101
5127S,DS,,SIDE CHAIR,HMLG,28.00(Promotional Price),0,,,MCGR,22.11,2.25,2,XD-101
5135,DS,,"(2) DINING TBL, OAK VENEER",HMLG,,0,,,MCTW,0,9,1,
5135S,DS,,"\SIDE CHAIR, P/U",HMLG,,0,,,MCTW,0,2.75,2,
5136-13,DS,,BENCH,HMLG,47.00(Promotional Price),2,,,MCGR,35.2,3.1,1,XD-103
5136-78,DS,,"(1/2) DN TBL TOP, UV TOP,18""BTF",HMLG,119.00(Promotional Price),0,,,MCGR,122.1,14.84,1,XD-103
5136-78B,DS,,(2/2) DNNG TBL BSE & SHELVES,HMLG,59.12(Promotional Price),0,,,MCGR,79.2,4.02,1,XD-103
5136S,DS,,SIDE CHAIR,HMLG,31.00(Promotional Price),0,,,MCGR,18.48,2.56,2,XD-103
5138,DS,,(2) PEDESTAL TABLE BASE,HMLG,,0,,,CPHN,0,8.12,1,
5138*,DS,,** NO BOM DETAIL **,HMLG,,0,,,,0,8.12,1,
514,DS,,(1/2) SOFA TABLE W/CLEAR GLASS    X,HMLG,,0,,,S,55,2.49,1,
5144GY,DS,,DINING TABLE,HMLG,87.00(Promotional Price),0,,,MCBW,149.6,9.07,1,XD-131
5144GYS,DS,,SIDE CHAIR,HMLG,21.00(Promotional Price),0,,,MCBW,16,2.6,2,XD-131
5145W-40,DS,,SERVER,HMLG,299.00(Unit Price),0,,,MCLT,138.6,23.4,1,D-88
5145W-78,DS,,DINING TABLE,HMLG,257.00(Unit Price),0,,,MCLT,0,10.9334,1,D-88
5145WS,DS,,SIDE CHAIR,HMLG,52.00(Unit Price),0,,,MCLT,0,2.8,2,D-88
5146-50,DS,,"(1/2) HUTCH, CHERRY",HMLG,439.88(Unit Price),0,,,CJHB,211.2,45.3,1,XXD-13
5146-55,DS,,(2/2) BUFFET,HMLG,339.12(Unit Price),0,,,CJHB,180.4,30.9,1,XXD-13
5146-96,DS,,DINING TABLE,HMLG,327.00(Unit Price),0,,,CJHB,160.6,18.5,1,XXD-13
5146A,DS,,ARM CHAIR,HMLG,89.00(Unit Price),0,,,CJHB,30.25,3.88,2,XXD-13
5146S,DS,,SIDE CHAIR,HMLG,81.00(Unit Price),2,,,CJHB,26.4,3.88,2,XXD-13
5148BKS,DS,,SIDE CHAIR,HMLG,23.00(Promotional Price),1,,,VCNE,18.15,2.73,2,XD-150
5149-36,DS,,"(1/2) CNTR HGHT TBL TOP,ASH VNR",HMLG,49.88(Unit Price),0,,,CPHA,44,2.94,1,XD-176
5149-36B,DS,,"(2/2) CNTR HGHT TBL BASE, METAL",HMLG,13.12(Unit Price),1,,,CPHA,12.32,0.9614,1,XD-176
5149S,DS,,"SIDE CHAIR, SOLD AS 4PC SET ONLY",HMLG,27.00(Unit Price),0,,,CPHA,17.71,1.54,4,XD-175
515,DS,,BOMBE CHEST CHERRY                X,HMLG,,0,,,1M,130,15,1,
5155,DS,,"DINING TABLE, FAUX MARBLE",HMLG,99.00(Unit Price),0,,,CPHA,95.7,8.35,1,XD-182
5155S,DS,,SIDE CHAIR,HMLG,18.00(Promotional Price),0,,,CPHA,12.1,1.89,2,XD-182
516,DS,,*BOMBE CHEST WHT CRACKLE          X,HMLG,,0,,,1M,107,18,1,
5168-S1PG,DS,,"SIDE CHAIR, PASTEL GREEN",HMLG,16.00(Promotional Price),2,,,MCJF,13.2,2.72,2,XXD-151
5169-04,DS,,"END TBL, ASH VENEER",HMLG,,0,,,CJJS,0,3.71,1,
5169-05,DS,,SOFA TBL,HMLG,,0,,,CJJS,0,5.38,1,
5169-30,DS,,"CKTL TBL, BRUSHED NICKEL",HMLG,,0,,,CJJS,0,7.21,1,
5169-84,DS,,DINING TABLE,HMLG,119.00(Promotional Price),0,,,CJJS,137.32,16.7,1,XD-65
5169-96,DS,,,HMLG,,0,,,,0,0,1,
517,DS,,"BOMBE CHEST, TEARDROP HANDLE      X",HMLG,,0,,,2,55,9,1,
5178-31,DS,,"3PC PACK OCCASIONAL TABLE SET, FAUX MARBLE",HMLG,185.00(Unit Price),1,,,CPHA,89.1,5.73,1,XT-85
518,DS,,BOMBE CHEST SHELL DESIGN*         X,HMLG,,0,,,2,55,9,1,
5182-24,DS,,COUNTER HEIGHT CHAIR,HMLG,60.00(Unit Price),0,,,MUHF,22.55,2.75,2,XXD-48
5182-36,DS,,COUNTER HEIGHT TABLE,HMLG,209.00(Unit Price),0,,,MUHF,118.8,10.5,1,XXD-48
5182-40,DS,,SERVER,HMLG,249.00(Unit Price),0,,,MUHF,96.8,12.4,1,XXD-47
5182-76,DS,,DINING TABLE,HMLG,199.00(Unit Price),0,,,MUHF,112.2,10.5,1,XXD-47
522,DS,,*BOMBE CHEST                      X,HMLG,,0,,,1M,130,22.4,1,
5233-72,DS,,DINING TBL,HMLG,59.00(Unit Price),0,,,VJGP,97.24,11,1,
525,DS,,BOMBE CHEST HNDPNTD WHITE         X,HMLG,,0,,,1M,140,18,1,
5251-24,DS,,\CNTR HGHT CHR,HMLG,,0,,,CPYF,0,4.2,2,
5251-36,DS,,(2) CNTR HEIGHT TBL,HMLG,,0,,,CPYF,0,21.4,1,
5261-MB,DS,,(3/3) DN TBL STAINLSS STEEL BSE,HMLG,84.06(Unit Price),0,,,CGTF,16.72,2.71,1,XD-195
5261S,DS,,"\USE 5261s-2P, 2PCS/CTN",HMLG,21.88(Unit Price),0,,,CGTF,51.7,1.43,4,XXD-203
5261S-C,DS,,"\(2/2) CHAIR SEAT,4PC/CTN, PU&PPR",HMLG,30.12(Unit Price),0,,,CGTF,47.49,1.5,4,XXD-203
5262B,DS,,"(2/2) DN TBL LEGS, PAPER VNR",HMLG,12.12(Promotional Price),3,,,CGXF,22.44,1.56,1,XXD-208
5262S,DS,,"SIDE CHAIR, SOLD AS 4PC SET ONLY",HMLG,19.00(Promotional Price),1,,,CGXF,12.37,2.03,4,XXD-208
5262T,DS,,"(1/2) DN TBL TOP, PAPER VNR",HMLG,12.88(Promotional Price),0,,,CGXF,49.06,2.38,1,XXD-208
5263S,DS,,"\(1/2) CHAIR FRME, 4PC/CTN,CHROME",HMLG,10.88(Promotional Price),3,,,CGXF,10.17,1.07,4,XD-196
5263S-C,DS,,"\(2/2) CHRSEAT,4PC/CTN,FBRC&PPR",HMLG,14.12(Promotional Price),3,,,CGXF,9.35,1.68,4,XD-196
5264-15,DS,TBDS,"WRITING DESK, 2 DRWS, METAL FRM",HMLG,69.00(Promotional Price),0,,,CGXJ,74.3,4.54,1,XH-21
5264-SP,DS,,SIDE PIER,HMLG,19.00(Promotional Price),0,,,CGXJ,41.8,2.9028,1,XH-14
5264-TV,DS,TBDS,"40"" TV STAND / SOFA TABLE",HMLG,51.00(Promotional Price),0,,,CGXJ,70.4,4.52,1,XH-14
5265-36,DS,,"(1/2) CNTR HGHT TBL BSE, METAL",HMLG,6.88(Promotional Price),2,,,CGQB,27.5,9.4921,1,XXD-200
5266-13,DS,,"BENCH, DARK BRW P/U",HMLG,39.00(Promotional Price),5,,,MCGR,35.2,3.1012,1,XD-132
5266-78B,DS,,"(2/2)STRG BSE,FAUX RATTAN FRONT",HMLG,34.12(Promotional Price),2,,,MCGR,66,4.36,1,XD-132
5266S,DS,,"\SIDE CHAIR,P/U,FAUX RATTAN BAK",HMLG,31.00(Promotional Price),2,,,MCGR,19.25,2.46,2,XD-132
5267RF-30,DS,,CKTL TBL W/CASTERS,HMLG,129.00(Unit Price),0,,,VCGT,92.84,10.47,1,XT-41
5268-48,DS,,"(1/2) DN TBL TOP, FAUX MARBLE",HMLG,38.88(Unit Price),0,,,CPHA,50.6,3.2,1,XD-170
5268-48B,DS,,"(2/2) DN TBL BASE, METAL",HMLG,14.12(Unit Price),7,,,CPHA,9.46,0.8,1,XD-170
5268S,DS,,"SIDE CHAIR, SOLD AS 4PC SET ONLY",HMLG,18.00(Unit Price),0,,,CPHA,13.2,1.33,4,XD-170
5269BKS,DS,,SIDE CHAIR,HMLG,18.00(Promotional Price),0,,,MCCW,13.75,2.47,2,XXD-157
5271-78,DS,,DINING TABLE,HMLG,73.00(Promotional Price),0,,,VCMX,139.7,12.1,1,XD-88
5271S,DS,,SIDE CHAIR,HMLG,23.00(Promotional Price),0,,,VCMX,28.6,3.33,2,XD-88
5272,DS,,5PC PACK DINETTE SET,HMLG,164.00(Promotional Price),0,,,VCNE,129.8,13,1,XD-166
5275-31,DS,,"3PC PACK OCC TBL,FAUX MARBLE TP",HMLG,,0,,,CPWZ,0,6.25,1,
5276-36,DS,,"5PC CNTR HEIGHT SET, KOTO VNER",HMLG,,0,,,VCNE,0,13.6,1,
5277-13,DS,,BENCH,HMLG,,0,,,VCHH,0,2.03,1,
5277-60,DS,,"DINING TABLE, OKUME VNER",HMLG,,0,,,VCHH,0,6.96,1,
5277S,DS,,"\SIDE CHAIR, MICROFIBER FABRIC",HMLG,,0,,,VCHH,0,2.8,2,
5278,DS,,"5PC SET DINETTE, ROUND, KOTO VN",HMLG,,0,,,VCNE,0,18.5,1,
5280-13,DS,,"49""L BENCH, GRY FABRC, NAILHD",HMLG,65.00(Unit Price),0,,,CPYF,34.76,4.431,1,XD-103
5280-30,DS,,"CKTL TBL, BLUESTONE TOP",HMLG,69.00(Promotional Price),0,,,CPYF,78.76,5.63,1,XT-14
5280-64,DS,,"DINING TBL,BLUESTONE TOP",HMLG,139.00(Promotional Price),0,,,CPYF,162.8,11.8,1,XD-103
5280S,DS,,"\SIDE CHAIR, GRY FABRC, NAILHD",HMLG,41.00(Unit Price),0,,,CPYF,16.26,2.7,2,XD-103
5281-13,DS,,"49""L BENCH, D. GRY FABRIC",HMLG,56.00(Unit Price),0,,,CPYF,29.48,4.431,1,XD-104
5281-64,DS,,"DINING TBL, BLUESTONE TOP",HMLG,153.00(Promotional Price),0,,,CPYF,146.08,10.8,1,XD-104
5281S,DS,,"\SIDE CHAIR, D.GRY FABRIC",HMLG,24.00(Promotional Price),0,,,CPYF,15.84,2.98,2,XD-104
5282S,DS,,"\SIDE CHAIR, BROWN FABRIC",HMLG,31.00(Promotional Price),0,,,CPHO,18.7,2.6,2,XD-105
5283-78,DS,,"DINING TBL, MINDY VNER",HMLG,,0,,,VJWF,0,9.54,1,
5283S,DS,,\SIDE CHAIR,HMLG,,0,,,VJWF,0,3.3,2,
5284-72,DS,,"TBL, CONCRETE INSET",HMLG,,0,,,CGZC,0,15,1,
5284S,DS,,"\SIDE CHAIR, BONDED LEATHER",HMLG,,0,,,CGHZ,0,3.3,2,
529,DS,,WESTERIA SMALL CHEST              X,HMLG,,0,,,RM,105.6,11.4,1,
5301-24,DS,,"\24H BARSTOOL, NAT SWIVEL         X",HMLG,,0,,,MM,10,1.76,2,
5309-3A,DS,,3PC PACK COUNTER HEIGHT SET,HMLG,79.00(Promotional Price),0,,,MCCW,77.28,5.82,1,XD-165
5310BK,DS,,"3PC PACK COUNTER HEIGHT SET, BLACK",HMLG,73.00(Unit Price),0,,,MCCW,48.7,3.64,1,XD-164
5310BK-3A,DS,,"3PC PK CNTR HT DINETTE, BLK(3A)",HMLG,,0,,,MM,50.6,4.39,1,
5310BK-MTL,DS,,"3PC PK CNTR HT DINETT,BLK(MTL)",HMLG,79.00(Unit Price),0,,,MCCW,55,5.83,1,XD-164
5310C,DS,,"3PC PACK COUNTER HEIGHT SET, CHERRY",HMLG,73.00(Unit Price),0,,,MCCW,48.7,3.64,1,XD-163
5310C-3A,DS,,"3PC PK CNTR HT DINETTE,CHRY(3A)",HMLG,,0,,,MM,50.6,4.39,1,
5310C-MTL,DS,,"3PC PK CNTR HT DINET,CHRY(MTL)",HMLG,50.00(Promotional Price),0,,,MCCW,55,5.83,1,XD-164
5310W-3A,DS,,"3PC PK CNTR HT DINETTE, WHT(3A)",HMLG,,0,,,MM,50.6,4.39,1,
5310W-MTL,DS,,"3PC PK CNTR HT DINETT,WHT(MTL)",HMLG,79.00(Unit Price),0,,,MCCW,55,5.83,1,XD-164
5316,DS,,"(1/2) ROUND TABLE BASE, G48RD",HMLG,,1,,,VJYG,36.47,4.52,1,
5316NS,DS,,"\SIDE CHAIR, NATURAL FINISH @     X",HMLG,,0,,,VJGP,21.03,2.45,2,
5316S,DS,,"\SIDE CHAIR, LT CHRY FINISH",HMLG,40.00(Unit Price),0,,,VJYG,23.1,2.6,2,
5322A,DS,,"HALL TREE, OAK FINISH",HMLG,21.00(Unit Price),0,,,MCHF,8.8,0.32,1,XH-29
5322C,DS,,"HALL TREE, CHERRY FINISH",HMLG,21.00(Unit Price),0,,,MCHF,8.8,0.32,1,XH-29
5322N,DS,,"HALL TREE, NATURAL FINISH",HMLG,21.00(Unit Price),0,,,MCHF,8.8,0.32,1,XH-29
5323-29,DS,,"\29""H STOOL, RTA, P/U",HMLG,18.00(Unit Price),0,,,CGHZ,12.54,1.56,2,XD-190
5329S,DS,,"\SIDE CHAIR, UPHOLSTERED",HMLG,59.00(Unit Price),0,,,VJFS,19.33,3.45,2,
5333C,DS,,"HALL TREE, CHERRY FINISH",HMLG,35.00(Unit Price),0,,,MCHF,13.2,0.49,1,XH-29
5334-24,DS,,"\CNTR HGHT CHAIR, WOODEN SEAT",HMLG,,0,,,VGYC,21.36,2.04,2,
5334-32,DS,,"CNTR HGHT TABLE,40x40,CHRY FIN",HMLG,,0,,,VGYC,59.77,6.1,1,
5334S,DS,,"\SIDE CHAIR, CUSHION SEAT",HMLG,22.00(Unit Price),0,,,VGYC,16.6,2.16,2,
5335-48,DS,,"36x48 TABLE, CHRY FIN",HMLG,89.00(Unit Price),0,,,VGYC,64.87,6.25,1,
5335-60,DS,,"36x60 TABLE, CHRY FIN,18in LEAF",HMLG,119.00(Unit Price),0,,,VGYC,81.69,8.03,1,
5335-S1,DS,,"\SIDE CHAIR, X BACK, CHRY FIN",HMLG,27.00(Unit Price),0,,,VGYC,21.03,2.37,2,
5335-S3,DS,,"\SIDE CHAIR, SLAT BACK",HMLG,27.00(Unit Price),0,,,VGYC,18.81,2.08,2,
5336,DS,,"5PC DINETTE, LADDER BACK CHR",HMLG,,0,,,MCSH,121.77,11.9,1,
5341-13,DS,,"48inL BENCH, FABRIC",HMLG,79.00(Unit Price),1,,,MCGR,35.36,3.1,1,
5341-24,DS,,"\CNTR HGHT CHAIR, LADDER BACK",HMLG,41.00(Unit Price),0,,,MCGR,23.2,2.71,2,
5341-36,DS,,"CNTR HGHT TABLE,18in BTRFLY LF",HMLG,205.00(Unit Price),0,,,MCGR,124.42,12.6,1,
5341-40,DS,,SERVER,HMLG,299.00(Unit Price),0,,,MCGR,133.7,25.1,1,
5341-72,DS,,"DINING TABLE, 18in BTTRFLY LEAF",HMLG,205.00(Unit Price),0,,,MCGR,130.39,12.8,1,
5341S,DS,,"\SIDE CHAIR, LADDER BACK",HMLG,41.00(Unit Price),4,,,MCGR,20.99,2.6,2,
5346-14,DS,,"60"" BENCH",HMLG,85.00(Unit Price),0,,,MCGR,39.6,3.7,1,XD-125
5346-24,DS,,COUNTER HEIGHT CHAIR,HMLG,42.00(Unit Price),0,,,MCGR,23.1,2.65,2,XD-126
5346-24R,DS,,SEE 5346-24,HMLG,,0,,,MCGR,23.24,2.65,2,
5346-36,DS,,"COUNTER HEIGHT TABLE, BUTTERFLY LEAF",HMLG,99.00(Promotional Price),0,,,MCGR,182.6,15.4,1,XD-126
5346-36R,DS,,CNTR HGHT TBL***SEE 5346-36***,HMLG,,0,,,MCGR,183,19.3,1,
5346-40,DS,,SERVER,HMLG,299.00(Unit Price),0,,,MCGR,134.05,25.1,1,XD-125
5346-82,DS,,"DINING TABLE, BUTTERFLY LEAF",HMLG,231.00(Unit Price),0,,,MCGR,171.6,15.1,1,XD-125
5346S,DS,,SIDE CHAIR,HMLG,28.00(Promotional Price),0,,,MCGR,20.9,2.6,2,XD-125
5348-24,DS,,"\CNTR HGHT CHAIR, LADDER BACK",HMLG,,0,,,MCGR,20.77,2.92,2,
5348-36,DS,,"(1/2) CNTR HGHT TBL TOP,18""BTFL",HMLG,,0,,,MCGR,97.92,9.99,1,
5348-36B,DS,,(2/2) CNTR HGHT TABLE BASE,HMLG,,0,,,MCGR,47.51,3.25,1,
5348-40,DS,,SERVER,HMLG,,0,,,MCGR,114.92,14.5,1,
5348-72,DS,,"(1/2) RD/OVAL TBL TOP,18"" BTFLY",HMLG,,0,,,MCGR,101.66,11.9,1,
5348S,DS,,"\SIDE CHAIR, LADDER BACK",HMLG,33.00(Unit Price),0,,,MCGR,20.77,2.85,2,
5350-36,DS,,COUNTER HEIGHT TABLE,HMLG,34.00(Promotional Price),0,,,MCCW,55.35,4.76,1,XD-155
5350PU-24,DS,,COUNTER HEIGHT CHAIR,HMLG,20.00(Promotional Price),1,,,MCCW,17.49,2.16,2,XD-155
5351-24,DS,,COUNTER HEIGHT CHAIR,HMLG,45.00(Unit Price),1,,,MCCW,19.14,4.02,1,XD-144
5351-24BH,DS,,COUNTER HEIGHT BENCH,HMLG,49.00(Unit Price),0,,,MCCW,19.8,2.33,1,XD-144
5351-24TS,DS,,2-SEATER COUNTER HEIGHT CHAIR,HMLG,92.00(Unit Price),0,,,MCCW,37.4,8.97,1,XD-144
5352PU-24,DS,,"\CNTR HGHT CHAIR, PU",HMLG,45.00(Unit Price),0,,,MCSS,17.49,2.47,2,
5361-60,DS,,"(1/2) DINING TABLE, SOLID TOP",HMLG,49.00(Unit Price),0,,,MCBW,86.19,5.37,1,
5361S,DS,,"\SIDE CHAIR, X-BACK",HMLG,,0,,,MCBW,35.36,2.07,2,
5363-24,DS,,"\CNTR HGHT CHAIR, LATTICE BACK",HMLG,,0,,,MCBW,19.44,2.22,2,
5363-72,DS,,"DINING TBL, 16"" LEAF",HMLG,,0,,,MCBW,110.5,10.5,1,
5363S,DS,,"\SIDE CHAIR, LATTICE BACK",HMLG,,0,,,MCBW,19.33,2,2,
5364-24,DS,,"\CNTR HGHT CHAIR, SLAT BACK",HMLG,,0,,,MCBW,19.22,2.12,2,
5364-36,DS,,"CNTR HGHT TBL, SOLID, 18in LEAF",HMLG,,0,,,MCBW,119.78,9.23,1,
5364-72,DS,,"DNNG TABLE, SOLID, 16in EXT LF",HMLG,59.00(Unit Price),0,,,MCBW,100.55,9.39,1,
5364S,DS,,\SIDE CHAIR,HMLG,,0,,,MCBW,17.68,1.78,2,
5365-24,DS,,"\CNTR HGHT CHAIR, SLATS BACK",HMLG,32.00(Unit Price),0,,,MCBW,19.37,2.11,2,
5365-36,DS,,"CNTR HGHT TBL,SOLID TOP,18in LF",HMLG,137.00(Unit Price),0,,,MCBW,110.7,9.23,1,
5366-24,DS,,"\CNTR HGHT CHAIR, X-BACK",HMLG,32.00(Unit Price),0,,,MCBW,19.33,2.04,2,
5366-36,DS,,"CNTR HGHT TBL,18in LF & LZ SUSN",HMLG,157.00(Unit Price),0,,,MCBW,110.5,10.1,1,
5367S,DS,,"\SIDE CHAIR, SLAT BACK",HMLG,,0,,,MCSH,18.81,2.26,2,
5368-82,DS,,"DINING TABLE,SOLID WD TOP,18""LF",HMLG,229.00(Unit Price),0,,,MCSH,145.86,16.3,1,
5370S,DS,,"\DINING CHAIR, P/U",HMLG,39.00(Unit Price),0,,,MCTM,0,1.74,2,
5372-50,DS,,CURIO,HMLG,369.00(Unit Price),0,,,MCLT,154,38.6,1,XD-51
5372S,DS,TBDS,SIDE CHAIR,HMLG,34.00(Promotional Price),1,,,MCLT,18.7,2.32,2,XD-51
5375-78,DS,,"(1/2) DINING TBL TOP, 14IN LEAF",HMLG,138.88(Promotional Price),0,,,MCTW,123.2,10.52,1,XD-113
5375-78B,DS,,(2/2) DINING TBL BASE,HMLG,40.12(Promotional Price),7,,,MCTW,39.6,2.44,1,XD-113
5378-72,DS,,"DINING TABLE, ACACIA VENEER",HMLG,75.00(Unit Price),1,,,VCGV,124.3,13.9,1,
5381-24,DS,,\COUNTER HEIGHT CHAIR,HMLG,50.00(Unit Price),0,,,VCGV,22,3.11,2,
5381-24C,DS,,COUNTER HEIGHT CHAIR,HMLG,52.00(Unit Price),0,,,VCGV,22,3.11,2,XXD-58
5381-36,DS,,"COUNTER HEIGHT TABLE, NARROW",HMLG,299.00(Unit Price),0,,,VCGV,187,15.7,1,
5381-36C,DS,,"(2) COUNTER HEIGHT TABLE, CHERRY",HMLG,311.00(Unit Price),0,,,VCGV,187,15.7,1,XXD-58
5381-40,DS,,SERVER/SIDEBOARD,HMLG,,0,,,VCGV,144,28.5,1,
5381-50C,DS,,"(2/2) SERVER BOTTOM, CHERRY",HMLG,,0,,,VCGV,156.2,27.8,1,
5381-50CT,DS,,"(1/2) SERVER TOP, CHERRY",HMLG,,0,,,VCGV,80.3,13.1,1,
5384,DS,,5PC PACK DINETTE SET,HMLG,149.00(Unit Price),0,,,VCTH,121.77,11.7,1,
5385-24,DS,,"\COUNTER HEIGHT CHAIR, 4PCS/CTN",HMLG,31.00(Unit Price),0,,,VCHH,13.83,1.7,4,
5385-36,DS,,COUNTER HEIGHT TABLE,HMLG,55.00(Unit Price),0,,,VCHH,50.9,5.55,1,
5386-24,DS,,\CNTR HGHT CHAIR,HMLG,25.00(Unit Price),0,,,VJGP,20,3.15,2,
539BK-3,DS,TBDS,"(2/2) Q RL & SL, BLK FIN.",HMLG,26.12(Promotional Price),4,,,MCSH,33.21,1.11,1,XB-109
539BK-4,DS,,"NIGHT STAND, BLACK",HMLG,35.00(Promotional Price),0,,,MCSH,35.42,7.14,1,XB-109
539BK-6,DS,TBDS,MIRROR,HMLG,9.00(Promotional Price),1,,,MCSH,26.56,2.73,1,XB-109
539FBK-3,DS,TBDS,"(2/2) FULL RL & SL, BLK FIN.",HMLG,33.12(Unit Price),7,,,MCSH,30.8,1.04,1,XY-16
539KBK-1CK,DS,TBDS,"(1/2) CK HDBD & FTBD, BLK FIN.",HMLG,70.88(Promotional Price),0,,,MCSH,97.41,7.7265,1,XB-109
539KBK-3CK,DS,TBDS,"(2/2) CK RL & SL, BLK FIN.",HMLG,24.12(Promotional Price),1,,,MCSH,37.63,1.41,1,XB-109
539KBK-3EK,DS,TBDS,"(2/2) EK RL & SL, BLK FIN.",HMLG,24.12(Promotional Price),0,,,MCSH,35.42,1.34,1,XB-109
539KW-1CK,DS,TBDS,"(1/2) CK HDBD & FTBD, WHT FIN.",HMLG,45.88(Promotional Price),0,,,MCSH,97.41,7.7265,1,XB-110
539KW-1EK,DS,TBDS,"(1/2) EK HDBD & FTBD, WHT FIN.",HMLG,45.88(Promotional Price),0,,,MCSH,101.84,8.14,1,XB-110
539KW-3CK,DS,TBDS,"(2/2) CK RL & SL, WHT FIN.",HMLG,13.12(Promotional Price),0,,,MCSH,37.63,1.41,1,XB-110
539KW-3EK,DS,TBDS,"(2/2) EK RL & SL, WHT FIN.",HMLG,13.12(Promotional Price),2,,,MCSH,35.42,1.34,1,XB-110
539TBK-3,DS,TBDS,"(2/2) TWIN RL & SL, BLK FIN.",HMLG,33.12(Unit Price),8,,,MCSH,30.99,1.04,1,XY-16
539W-9,DS,,CHEST,HMLG,139.00(Unit Price),0,,,MCSH,88.56,21.5,1,XB-110
5401-24S1,DS,,"\CNTR HT CHAIR,PANEL W/2 A/C STRP",HMLG,,0,,,MCGR,0,2.61,2,
5401-36B,DS,,(2/2) CNTR HGHT TBL LEGS,HMLG,58.12(Promotional Price),3,,,MCGR,24.86,0.79,1,XD-55
